"id"	"make"	"model"	"year"	"class"	"trans"	"drive"	"cyl"	"displ"	"fuel"	"hwy"	"cty"
"1375"	30775	1	94	2011	19	14	4	6	3	4	22	16
"1376"	31497	1	94	2012	19	14	4	4	2.4	4	29	20
"1377"	31498	1	94	2012	19	14	4	6	3	4	23	16
"1378"	31499	1	94	2012	19	14	4	6	3	8	23	16
"1379"	31608	1	94	2012	19	14	4	4	2.4	8	29	20
"1380"	32636	1	94	2013	13	14	4	4	2.4	8	29	20
"1381"	32637	1	94	2013	13	14	4	4	2.4	4	29	20
"1382"	33235	1	94	2013	13	14	4	6	3.6	8	23	16
"1383"	33236	1	94	2013	13	14	4	6	3.6	4	23	16
"1384"	33877	1	94	2014	13	14	4	6	3.6	8	23	16
"1385"	33878	1	94	2014	13	14	4	4	2.4	8	29	20
"1386"	33879	1	94	2014	13	14	4	4	2.4	4	29	20
"1387"	33969	1	94	2014	13	14	4	6	3.6	4	23	16
"1388"	35050	1	94	2015	13	14	4	6	3.6	8	23	16
"1389"	35051	1	94	2015	13	14	4	4	2.4	8	29	20
"1390"	35312	1	94	2015	13	14	4	4	2.4	4	29	20
"1391"	21263	1	95	2005	18	13	5	6	3.4	8	23	17
"1392"	22358	1	95	2006	18	13	5	6	3.4	8	22	17
"1393"	23385	1	95	2007	18	13	5	6	3.4	8	24	17
"1394"	24082	1	95	2008	18	8	5	6	3.6	8	24	16
"1395"	24573	1	95	2008	18	13	5	6	3.4	8	24	17
"1396"	25324	1	95	2009	18	13	5	6	3.4	8	24	17
"1397"	25608	1	95	2009	18	8	5	6	3.6	8	24	17
"1398"	26466	1	95	2010	18	14	5	4	2.4	8	32	22
"1399"	28736	1	95	2010	18	14	5	6	3	8	25	17
"1400"	30505	1	95	2011	18	14	5	4	2.4	8	32	22
"1401"	30733	1	95	2011	18	14	5	6	3	8	24	17
"1402"	30734	1	95	2011	18	14	5	6	3	4	24	17
"1403"	31467	1	95	2012	18	14	5	6	3	8	24	17
"1404"	31468	1	95	2012	18	14	5	4	2.4	4	32	22
"1405"	31469	1	95	2012	18	14	5	6	3	4	24	17
"1406"	31595	1	95	2012	18	14	5	4	2.4	8	32	22
"1407"	32739	1	95	2013	12	14	5	6	3.6	4	24	17
"1408"	32740	1	95	2013	12	14	5	4	2.4	8	32	22
"1409"	32741	1	95	2013	12	14	5	6	3.6	8	24	17
"1410"	32742	1	95	2013	12	14	5	4	2.4	4	32	22
"1411"	33863	1	95	2014	12	14	5	6	3.6	8	24	17
"1412"	33864	1	95	2014	12	14	5	4	2.4	8	32	22
"1413"	33865	1	95	2014	12	14	5	6	3.6	4	24	17
"1414"	34119	1	95	2014	12	14	5	4	2.4	4	32	22
"1415"	35041	1	95	2015	12	14	5	4	2.4	4	32	22
"1416"	35043	1	95	2015	12	14	5	6	3.6	8	24	17
"1417"	35044	1	95	2015	12	14	5	4	2.4	8	32	22
"1418"	28723	1	96	2010	29	12	7	6	4.3	8	20	15
"1419"	29427	1	96	2010	29	12	7	8	5.3	4	18	13
"1420"	30169	1	96	2011	29	12	7	6	4.3	8	20	15
"1421"	30472	1	96	2011	29	12	7	8	5.3	4	18	13
"1422"	31271	1	96	2012	29	12	7	8	5.3	4	18	13
"1423"	31457	1	96	2012	29	12	7	6	4.3	8	20	15
"1424"	32431	1	96	2013	29	12	7	6	4.3	8	20	15
"1425"	32432	1	96	2013	29	12	7	8	5.3	4	18	13
"1426"	33691	1	96	2014	29	12	7	6	4.3	8	19	14
"1427"	33692	1	96	2014	29	12	7	8	5.3	4	18	13
"1428"	29428	1	97	2010	29	12	7	8	5.3	4	17	13
"1429"	30473	1	97	2011	29	12	7	8	5.3	4	17	13
"1430"	31272	1	97	2012	29	12	7	8	5.3	4	17	13
"1431"	32433	1	97	2013	29	12	7	8	5.3	4	17	13
"1432"	33693	1	97	2014	29	12	7	8	5.3	4	17	13
"1433"	25750	1	98	2009	30	12	7	8	5.3	4	16	13
"1434"	26106	1	98	2009	30	12	7	8	5.3	8	16	13
"1435"	29435	1	98	2010	30	12	7	8	5.3	4	17	13
"1436"	30486	1	98	2011	30	12	7	8	5.3	4	17	13
"1437"	31279	1	98	2012	30	12	7	8	5.3	4	17	13
"1438"	32442	1	98	2013	30	12	7	8	5.3	4	17	13
"1439"	33703	1	98	2014	30	12	7	8	5.3	4	17	13
"1440"	18989	1	99	2003	30	12	3	8	5.3	8	16	12
"1441"	20113	1	99	2004	30	12	3	8	5.3	8	17	13
"1442"	21215	1	99	2005	30	12	3	8	5.3	8	17	13
"1443"	22313	1	99	2006	30	12	3	8	5.3	8	17	13
"1444"	23377	1	99	2007	30	12	3	8	5.3	8	16	13
"1445"	23440	1	99	2007	30	12	3	8	5.3	4	17	13
"1446"	24556	1	99	2008	30	12	3	8	5.3	8	16	12
"1447"	24703	1	99	2008	30	12	3	8	5.3	4	16	12
"1448"	29429	1	100	2010	29	12	4	8	5.3	4	17	13
"1449"	30483	1	100	2011	29	12	4	8	5.3	4	17	13
"1450"	31273	1	100	2012	29	12	4	8	5.3	4	17	13
"1451"	32435	1	100	2013	29	12	4	8	5.3	4	17	13
"1452"	33695	1	100	2014	29	12	4	8	5.3	4	17	13
"1453"	29430	1	101	2010	29	12	4	8	5.3	4	17	13
"1454"	30482	1	101	2011	29	12	4	8	5.3	4	17	13
"1455"	31274	1	101	2012	29	12	4	8	5.3	4	17	13
"1456"	32434	1	101	2013	29	12	4	8	5.3	4	17	13
"1457"	33694	1	101	2014	29	12	4	8	5.3	4	17	13
"1458"	25756	1	102	2009	30	12	3	8	5.3	4	16	13
"1459"	26107	1	102	2009	30	12	3	8	5.3	8	15	12
"1460"	29436	1	102	2010	30	12	4	8	5.3	4	17	13
"1461"	30492	1	102	2011	30	12	4	8	5.3	4	17	13
"1462"	31280	1	102	2012	30	12	4	8	5.3	4	17	13
"1463"	32443	1	102	2013	30	12	4	8	5.3	4	17	13
"1464"	33704	1	102	2014	30	12	4	8	5.3	4	17	13
"1465"	13109	1	103	1996	28	12	7	6	4.3	8	17	14
"1466"	13110	1	103	1996	28	12	7	8	5	8	16	11
"1467"	13111	1	103	1996	28	12	7	8	5.7	8	17	12
"1468"	13833	1	103	1997	28	12	7	6	4.3	8	17	14
"1469"	13834	1	103	1997	28	12	7	8	5	8	17	13
"1470"	13835	1	103	1997	28	12	7	8	5.7	8	17	12
"1471"	14607	1	103	1998	30	12	7	6	4.3	8	17	13
"1472"	14608	1	103	1998	30	12	7	8	5	8	16	13
"1473"	14609	1	103	1998	30	12	7	8	5.7	8	17	12
"1474"	15395	1	103	1999	30	12	7	6	4.3	8	18	13
"1475"	15396	1	103	1999	30	12	7	8	5	8	16	13
"1476"	15397	1	103	1999	30	12	7	8	5.7	8	17	12
"1477"	16198	1	103	2000	30	12	7	6	4.3	8	16	13
"1478"	16199	1	103	2000	30	12	7	8	5	8	16	13
"1479"	16200	1	103	2000	30	12	7	8	5.7	8	17	12
"1480"	17070	1	103	2001	30	12	7	6	4.3	8	16	13
"1481"	17071	1	103	2001	30	12	7	8	5	8	16	13
"1482"	17072	1	103	2001	30	12	7	8	5.7	8	16	12
"1483"	18004	1	103	2002	30	12	7	6	4.3	8	16	13
"1484"	18005	1	103	2002	30	12	7	8	5	8	17	13
"1485"	18006	1	103	2002	30	12	7	8	5.7	8	16	12
"1486"	18987	1	103	2003	30	12	7	6	4.3	8	18	13
"1487"	18988	1	103	2003	30	12	7	8	5.3	8	17	12
"1488"	20111	1	103	2004	30	12	7	6	4.3	8	18	13
"1489"	20112	1	103	2004	30	12	7	8	5.3	8	18	14
"1490"	21213	1	103	2005	30	12	7	6	4.3	8	18	13
"1491"	21214	1	103	2005	30	12	7	8	5.3	8	17	13
"1492"	22311	1	103	2006	30	12	7	6	4.3	8	18	13
"1493"	22312	1	103	2006	30	12	7	8	5.3	8	17	13
"1494"	23376	1	103	2007	30	12	7	8	5.3	8	17	13
"1495"	23445	1	103	2007	30	12	7	8	5.3	4	16	12
"1496"	24555	1	103	2008	30	12	7	8	5.3	8	16	12
"1497"	24702	1	103	2008	30	12	7	8	5.3	4	16	12
"1498"	30477	1	104	2011	29	14	7	8	6	4	16	10
"1499"	31870	1	104	2012	29	14	7	8	6	4	15	10
"1500"	30476	1	105	2011	29	14	7	8	6	4	16	10
"1501"	31869	1	105	2012	29	14	7	8	6	4	15	10
"1502"	32500	1	105	2013	29	14	7	8	6	4	15	10
"1503"	33696	1	105	2014	29	14	7	8	6	4	15	10
"1504"	35372	1	105	2015	29	14	7	8	6	4	15	10
"1505"	35373	1	105	2015	29	14	7	8	6	8	15	10
"1506"	30171	1	106	2011	30	14	7	8	4.8	4	17	11
"1507"	30488	1	106	2011	30	14	7	8	6	4	16	11
"1508"	31881	1	106	2012	30	14	7	8	4.8	4	17	11
"1509"	31883	1	106	2012	30	14	7	8	6	4	16	11
"1510"	32441	1	106	2013	30	14	7	8	4.8	4	17	11
"1511"	32503	1	106	2013	30	14	7	8	6	4	16	11
"1512"	33705	1	106	2014	30	14	7	8	4.8	8	17	11
"1513"	33707	1	106	2014	30	14	7	8	6	4	16	11
"1514"	35376	1	106	2015	30	14	7	8	6	4	16	11
"1515"	35378	1	106	2015	30	14	7	8	4.8	8	17	11
"1516"	35380	1	106	2015	30	14	7	8	6	8	16	11
"1517"	30478	1	107	2011	29	14	7	8	6	4	16	10
"1518"	31871	1	107	2012	29	14	7	8	6	4	14	10
"1519"	30489	1	108	2011	30	14	7	8	6	4	16	11
"1520"	31882	1	108	2012	30	14	7	8	4.8	4	17	11
"1521"	31884	1	108	2012	30	14	7	8	6	4	15	10
"1522"	32502	1	108	2013	30	14	7	8	4.8	4	17	11
"1523"	32504	1	108	2013	30	14	7	8	6	4	16	11
"1524"	33706	1	108	2014	30	14	7	8	4.8	8	17	11
"1525"	33708	1	108	2014	30	14	7	8	6	4	16	11
"1526"	35377	1	108	2015	30	14	7	8	6	4	16	11
"1527"	35379	1	108	2015	30	14	7	8	4.8	8	17	11
"1528"	35381	1	108	2015	30	14	7	8	6	8	16	11
"1529"	20426	1	109	2004	29	12	7	8	6	5	15	11
"1530"	20430	1	110	2004	29	12	7	8	6	1	15	11
"1531"	20427	1	111	2004	30	12	7	8	6	5	15	11
"1532"	20431	1	112	2004	30	12	7	8	6	1	15	11
"1533"	27513	1	115	1984	30	11	1	6	4.1	8	16	13
"1534"	27514	1	115	1984	30	12	1	6	4.1	8	17	13
"1535"	27515	1	115	1984	30	16	1	6	4.1	8	15	13
"1536"	27516	1	115	1984	30	11	1	8	5	8	15	11
"1537"	27517	1	115	1984	30	12	1	8	5	8	15	12
"1538"	27518	1	115	1984	30	12	1	8	5.7	8	15	11
"1539"	27519	1	115	1984	30	12	1	8	6.2	2	22	16
"1540"	27520	1	115	1984	30	17	1	8	6.2	2	20	17
"1541"	28403	1	115	1984	30	12	1	8	5.7	8	15	11
"1542"	28404	1	115	1984	30	12	1	8	6.2	2	19	15
"1543"	28405	1	115	1984	30	17	1	8	6.2	2	20	18
"1544"	1599	1	115	1985	28	12	7	6	4.3	8	16	14
"1545"	1600	1	115	1985	28	16	7	6	4.3	8	16	13
"1546"	1601	1	115	1985	28	12	7	8	5.7	8	15	11
"1547"	1602	1	115	1985	28	12	7	8	6.2	2	22	15
"1548"	988	1	115	1985	28	11	7	6	4.3	8	16	14
"1549"	989	1	115	1985	28	12	7	6	4.3	8	17	15
"1550"	990	1	115	1985	28	16	7	6	4.3	8	17	14
"1551"	991	1	115	1985	28	11	7	8	5	8	12	11
"1552"	992	1	115	1985	28	12	7	8	5	8	16	12
"1553"	993	1	115	1985	28	12	7	8	5.7	8	16	11
"1554"	994	1	115	1985	28	12	7	8	6.2	2	22	15
"1555"	995	1	115	1985	28	17	7	8	6.2	2	19	16
"1556"	2683	1	115	1986	28	11	7	6	4.3	8	16	14
"1557"	2684	1	115	1986	28	12	7	6	4.3	8	17	15
"1558"	2685	1	115	1986	28	12	7	6	4.3	8	16	14
"1559"	2686	1	115	1986	28	16	7	6	4.3	8	17	14
"1560"	2687	1	115	1986	28	16	7	6	4.3	8	15	13
"1561"	2688	1	115	1986	28	11	7	8	5	8	12	11
"1562"	2689	1	115	1986	28	12	7	8	5	8	16	12
"1563"	2690	1	115	1986	28	12	7	8	5.7	8	15	11
"1564"	2691	1	115	1986	28	12	7	8	5.7	8	16	11
"1565"	2692	1	115	1986	28	12	7	8	6.2	2	22	16
"1566"	2693	1	115	1986	28	17	7	8	6.2	2	19	16
"1567"	3920	1	115	1987	28	12	7	6	4.3	8	17	14
"1568"	3921	1	115	1987	28	16	7	6	4.3	8	16	14
"1569"	3922	1	115	1987	28	12	7	8	5	8	16	12
"1570"	3923	1	115	1987	28	12	7	8	5.7	8	15	11
"1571"	3924	1	115	1987	28	12	7	8	6.2	2	21	16
"1572"	3925	1	115	1987	28	17	7	8	6.2	2	19	16
"1573"	5079	1	115	1988	28	12	7	6	4.3	8	19	15
"1574"	5080	1	115	1988	28	17	7	6	4.3	8	17	14
"1575"	5081	1	115	1988	28	12	7	8	5	8	15	12
"1576"	5082	1	115	1988	28	12	7	8	5.7	8	16	12
"1577"	5083	1	115	1988	28	12	7	8	6.2	2	21	15
"1578"	5084	1	115	1988	28	17	7	8	6.2	2	20	16
"1579"	6208	1	115	1989	28	12	7	6	4.3	8	21	15
"1580"	6209	1	115	1989	28	17	7	6	4.3	8	17	15
"1581"	6210	1	115	1989	28	12	7	8	5	8	16	13
"1582"	6211	1	115	1989	28	12	7	8	5.7	8	17	12
"1583"	6212	1	115	1989	28	12	7	8	6.2	2	20	15
"1584"	6213	1	115	1989	28	17	7	8	6.2	2	20	16
"1585"	7271	1	115	1990	28	12	7	6	4.3	8	18	14
"1586"	7272	1	115	1990	28	12	7	8	5	8	16	13
"1587"	7273	1	115	1990	28	12	7	8	5.7	8	16	11
"1588"	7274	1	115	1990	28	12	7	8	6.2	2	20	15
"1589"	8388	1	115	1991	28	12	7	6	4.3	8	17	14
"1590"	8389	1	115	1991	28	12	7	8	5	8	17	12
"1591"	8390	1	115	1991	28	12	7	8	5.7	8	17	12
"1592"	8391	1	115	1991	28	12	7	8	6.2	2	20	15
"1593"	9454	1	115	1992	28	12	7	6	4.3	8	17	14
"1594"	9455	1	115	1992	28	12	7	8	5	8	16	12
"1595"	9456	1	115	1992	28	12	7	8	5.7	8	16	11
"1596"	9457	1	115	1992	28	12	7	8	6.2	2	18	14
"1597"	29056	1	115	1993	30	12	7	8	6.2	2	19	15
"1598"	27463	1	116	1984	29	11	1	6	4.1	8	17	14
"1599"	27464	1	116	1984	29	12	1	6	4.1	8	18	14
"1600"	27465	1	116	1984	29	16	1	6	4.1	8	17	15
"1601"	27466	1	116	1984	29	17	1	6	4.1	8	19	15
"1602"	27467	1	116	1984	29	11	1	8	5	8	16	13
"1603"	27468	1	116	1984	29	12	1	8	5	8	18	13
"1604"	27469	1	116	1984	29	16	1	8	5	8	17	14
"1605"	27470	1	116	1984	29	17	1	8	5	8	17	15
"1606"	27471	1	116	1984	29	12	1	8	6.2	2	22	17
"1607"	27472	1	116	1984	29	17	1	8	6.2	2	22	18
"1608"	28373	1	116	1984	29	12	1	6	4.1	8	17	14
"1609"	28374	1	116	1984	29	16	1	6	4.1	8	16	14
"1610"	28375	1	116	1984	29	17	1	6	4.1	8	17	14
"1611"	28376	1	116	1984	29	12	1	8	5	8	17	13
"1612"	28377	1	116	1984	29	12	1	8	6.2	2	22	17
"1613"	28378	1	116	1984	29	17	1	8	6.2	2	22	18
"1614"	1571	1	116	1985	28	12	7	6	4.3	8	17	14
"1615"	1572	1	116	1985	28	16	7	6	4.3	8	16	14
"1616"	1573	1	116	1985	28	17	7	6	4.3	8	17	14
"1617"	1574	1	116	1985	28	12	7	8	5	8	17	13
"1618"	929	1	116	1985	28	11	7	6	4.3	8	17	15
"1619"	930	1	116	1985	28	12	7	6	4.3	8	19	15
"1620"	931	1	116	1985	28	16	7	6	4.3	8	19	16
"1621"	932	1	116	1985	28	17	7	6	4.3	8	20	15
"1622"	933	1	116	1985	28	11	7	8	5	8	15	12
"1623"	934	1	116	1985	28	12	7	8	5	8	18	14
"1624"	935	1	116	1985	28	16	7	8	5	8	16	13
"1625"	936	1	116	1985	28	17	7	8	5	8	17	13
"1626"	937	1	116	1985	28	12	7	8	6.2	2	22	17
"1627"	938	1	116	1985	28	17	7	8	6.2	2	22	18
"1628"	2609	1	116	1986	28	11	7	6	4.3	8	17	15
"1629"	2610	1	116	1986	28	12	7	6	4.3	8	17	14
"1630"	2611	1	116	1986	28	12	7	6	4.3	8	20	15
"1631"	2612	1	116	1986	28	16	7	6	4.3	8	17	14
"1632"	2613	1	116	1986	28	16	7	6	4.3	8	19	16
"1633"	2614	1	116	1986	28	17	7	6	4.3	8	18	15
"1634"	2615	1	116	1986	28	17	7	6	4.3	8	19	15
"1635"	2616	1	116	1986	28	11	7	8	5	8	17	14
"1636"	2617	1	116	1986	28	12	7	8	5	8	17	14
"1637"	2618	1	116	1986	28	12	7	8	5	8	18	14
"1638"	2619	1	116	1986	28	16	7	8	5	8	17	14
"1639"	2620	1	116	1986	28	17	7	8	5	8	17	14
"1640"	2621	1	116	1986	28	12	7	8	6.2	2	22	17
"1641"	2622	1	116	1986	28	17	7	8	6.2	2	22	18
"1642"	3857	1	116	1987	28	11	7	6	4.3	8	17	15
"1643"	3858	1	116	1987	28	12	7	6	4.3	8	18	15
"1644"	3859	1	116	1987	28	16	7	6	4.3	8	19	15
"1645"	3860	1	116	1987	28	11	7	8	5	8	15	13
"1646"	3861	1	116	1987	28	12	7	8	5	8	17	12
"1647"	3862	1	116	1987	28	16	7	8	5	8	17	14
"1648"	3863	1	116	1987	28	17	7	8	5	8	18	14
"1649"	3864	1	116	1987	28	12	7	8	5.7	8	17	12
"1650"	3865	1	116	1987	28	12	7	8	6.2	2	21	17
"1651"	3866	1	116	1987	28	17	7	8	6.2	2	22	18
"1652"	5026	1	116	1988	28	11	7	6	4.3	8	18	15
"1653"	5027	1	116	1988	28	12	7	6	4.3	8	20	15
"1654"	5028	1	116	1988	28	17	7	6	4.3	8	18	14
"1655"	5029	1	116	1988	28	11	7	8	5	8	16	13
"1656"	5030	1	116	1988	28	12	7	8	5	8	19	13
"1657"	5031	1	116	1988	28	17	7	8	5	8	16	13
"1658"	5032	1	116	1988	28	12	7	8	5.7	8	18	14
"1659"	5033	1	116	1988	28	12	7	8	6.2	2	22	16
"1660"	5034	1	116	1988	28	17	7	8	6.2	2	22	18
"1661"	6155	1	116	1989	28	11	7	6	4.3	8	16	15
"1662"	6156	1	116	1989	28	12	7	6	4.3	8	21	15
"1663"	6157	1	116	1989	28	17	7	6	4.3	8	18	15
"1664"	6158	1	116	1989	28	11	7	8	5	8	12	12
"1665"	6159	1	116	1989	28	12	7	8	5	8	19	13
"1666"	6160	1	116	1989	28	17	7	8	5	8	17	13
"1667"	6161	1	116	1989	28	12	7	8	5.7	8	19	14
"1668"	6162	1	116	1989	28	12	7	8	6.2	2	23	16
"1669"	6163	1	116	1989	28	17	7	8	6.2	2	22	18
"1670"	7229	1	116	1990	28	11	7	6	4.3	8	17	15
"1671"	7230	1	116	1990	28	11	7	8	5	8	14	13
"1672"	7231	1	116	1990	28	12	7	8	5	8	18	14
"1673"	7232	1	116	1990	28	12	7	8	5.7	8	18	14
"1674"	7233	1	116	1990	28	12	7	8	6.2	2	21	16
"1675"	8351	1	116	1991	28	12	7	6	4.3	8	20	15
"1676"	8352	1	116	1991	28	12	7	8	5	8	17	13
"1677"	8353	1	116	1991	28	12	7	8	5.7	8	18	14
"1678"	8354	1	116	1991	28	12	7	8	6.2	2	20	15
"1679"	9414	1	116	1992	28	12	7	6	4.3	8	20	15
"1680"	9415	1	116	1992	28	12	7	8	5	8	17	13
"1681"	9416	1	116	1992	28	12	7	8	5.7	8	17	13
"1682"	9417	1	116	1992	28	12	7	8	6.2	2	22	15
"1683"	10415	1	116	1993	28	12	7	6	4.3	8	20	15
"1684"	10416	1	116	1993	28	12	7	8	5	8	17	13
"1685"	10417	1	116	1993	28	12	7	8	5.7	8	17	13
"1686"	29054	1	116	1993	29	12	7	8	6.2	2	20	15
"1687"	11371	1	116	1994	28	12	7	6	4.3	8	20	15
"1688"	11372	1	116	1994	28	12	7	8	5	8	17	13
"1689"	11373	1	116	1994	28	12	7	8	5.7	8	17	12
"1690"	11374	1	116	1994	28	12	7	8	6.5	2	20	15
"1691"	12336	1	116	1995	28	12	7	6	4.3	8	20	15
"1692"	12337	1	116	1995	28	12	7	8	5	8	16	12
"1693"	12338	1	116	1995	28	12	7	8	6.5	2	20	15
"1694"	29466	1	117	1995	28	12	7	8	5.7	8	14	11
"1695"	27521	1	118	1984	30	12	1	8	5.7	8	12	10
"1696"	28406	1	118	1984	30	12	1	8	5.7	8	12	10
"1697"	1603	1	118	1985	28	12	7	8	5.7	8	13	10
"1698"	996	1	118	1985	28	12	7	8	5.7	8	12	10
"1699"	2694	1	118	1986	28	12	7	8	5.7	8	13	10
"1700"	2695	1	118	1986	28	12	7	8	5.7	8	12	10
"1701"	3926	1	118	1987	28	12	7	8	5.7	8	16	11
"1702"	5085	1	118	1988	28	12	7	8	5.7	8	17	11
"1703"	6214	1	118	1989	28	12	7	8	5.7	8	14	11
"1704"	7275	1	118	1990	28	12	7	8	5.7	8	17	12
"1705"	8392	1	118	1991	28	12	7	8	5.7	8	16	11
"1706"	9458	1	118	1992	28	12	7	8	5.7	8	16	11
"1707"	27473	1	119	1984	29	12	1	6	4.1	8	17	13
"1708"	27474	1	119	1984	29	16	1	6	4.1	8	15	13
"1709"	939	1	119	1985	28	12	7	6	4.3	8	17	15
"1710"	940	1	119	1985	28	16	7	6	4.3	8	17	14
"1711"	2623	1	119	1986	28	12	7	6	4.3	8	17	15
"1712"	2624	1	119	1986	28	16	7	6	4.3	8	17	14
"1713"	3867	1	119	1987	28	12	7	6	4.3	8	17	14
"1714"	5035	1	119	1988	28	12	7	6	4.3	8	19	15
"1715"	6164	1	119	1989	28	11	7	6	4.3	8	13	12
"1716"	6165	1	119	1989	28	12	7	6	4.3	8	21	15
"1717"	7234	1	119	1990	28	11	7	6	4.3	8	13	12
"1718"	8355	1	119	1991	28	12	7	6	4.3	8	20	15
"1719"	9418	1	119	1992	28	12	7	6	4.3	8	20	15
"1720"	9419	1	119	1992	28	12	7	8	5.7	8	17	13
"1721"	10418	1	119	1993	28	12	7	6	4.3	8	20	15
"1722"	10419	1	119	1993	28	12	7	8	5.7	8	18	13
"1723"	11375	1	119	1994	28	12	7	6	4.3	8	20	15
"1724"	11376	1	119	1994	28	12	7	8	5.7	8	16	12
"1725"	12339	1	119	1995	28	12	7	6	4.3	8	15	13
"1726"	29468	1	120	1995	28	12	7	8	5.7	8	14	11
"1727"	22359	1	121	2006	18	12	5	4	2.2	8	28	21
"1728"	22360	1	121	2006	18	18	5	4	2.2	8	28	20
"1729"	22361	1	121	2006	18	12	5	4	2.4	8	28	20
"1730"	22362	1	121	2006	18	18	5	4	2.4	8	28	19
"1731"	23386	1	121	2007	18	12	5	4	2.2	8	28	20
"1732"	23387	1	121	2007	18	18	5	4	2.2	8	28	19
"1733"	23388	1	121	2007	18	12	5	4	2.4	6	28	21
"1734"	23389	1	121	2007	18	18	5	4	2.4	6	28	19
"1735"	24574	1	121	2008	18	12	5	4	2.2	8	30	22
"1736"	24575	1	121	2008	18	18	5	4	2.2	8	30	21
"1737"	24576	1	121	2008	18	12	5	4	2.4	6	28	22
"1738"	24577	1	121	2008	18	18	5	4	2.4	6	28	20
"1739"	25123	1	121	2008	18	12	5	4	2	8	28	19
"1740"	25124	1	121	2008	18	18	5	4	2	8	29	21
"1741"	25609	1	121	2009	18	18	5	4	2	8	29	21
"1742"	25610	1	121	2009	18	12	5	4	2	8	29	19
"1743"	25611	1	121	2009	18	12	5	4	2.2	4	30	22
"1744"	25762	1	121	2009	18	18	5	4	2.2	4	32	22
"1745"	25763	1	121	2009	18	18	5	4	2.4	4	30	21
"1746"	25764	1	121	2009	18	12	5	4	2.4	4	29	22
"1747"	28737	1	121	2010	18	18	5	4	2	8	29	21
"1748"	28738	1	121	2010	18	18	5	4	2.2	4	32	22
"1749"	28739	1	121	2010	18	12	5	4	2	8	29	19
"1750"	28740	1	121	2010	18	12	5	4	2.4	4	30	22
"1751"	28741	1	121	2010	18	12	5	4	2.2	4	30	22
"1752"	28742	1	121	2010	18	18	5	4	2.4	4	30	22
"1753"	30502	1	121	2011	18	12	5	4	2.4	4	30	22
"1754"	30507	1	121	2011	18	12	5	4	2.2	4	30	22
"1755"	30509	1	121	2011	18	18	5	4	2.2	4	32	22
"1756"	30521	1	121	2011	18	18	5	4	2.4	4	30	22
"1757"	23970	1	122	2007	18	12	5	4	2.2	8	28	20
"1758"	23971	1	122	2007	18	18	5	4	2.2	8	29	20
"1759"	23972	1	122	2007	18	12	5	4	2.4	8	28	21
"1760"	23973	1	122	2007	18	18	5	4	2.4	8	28	20
"1761"	24578	1	122	2008	18	12	5	4	2.2	8	30	22
"1762"	24579	1	122	2008	18	18	5	4	2.2	8	30	20
"1763"	24580	1	122	2008	18	12	5	4	2.4	6	28	22
"1764"	24581	1	122	2008	18	18	5	4	2.4	6	29	20
"1765"	25612	1	122	2009	18	18	5	4	2	8	29	21
"1766"	25613	1	122	2009	18	12	5	4	2	8	29	19
"1767"	25614	1	122	2009	18	12	5	4	2.2	4	30	22
"1768"	25765	1	122	2009	18	18	5	4	2.2	4	32	22
"1769"	25766	1	122	2009	18	18	5	4	2.4	4	30	21
"1770"	25767	1	122	2009	18	12	5	4	2.4	4	29	22
"1771"	28743	1	122	2010	18	12	5	4	2.4	4	30	22
"1772"	28744	1	122	2010	18	18	5	4	2.2	4	32	22
"1773"	28745	1	122	2010	18	12	5	4	2.2	4	30	22
"1774"	28746	1	122	2010	18	18	5	4	2.4	4	30	22
"1775"	30503	1	122	2011	18	12	5	4	2.4	4	30	22
"1776"	30508	1	122	2011	18	12	5	4	2.2	4	30	22
"1777"	30510	1	122	2011	18	18	5	4	2.2	4	32	22
"1778"	30522	1	122	2011	18	18	5	4	2.4	4	30	22
"1779"	15988	1	129	2000	2	12	5	6	3.4	8	29	17
"1780"	15989	1	129	2000	2	12	5	6	3.8	8	27	17
"1781"	15990	1	129	2000	2	12	5	6	3.8	8	27	17
"1782"	16845	1	129	2001	2	12	5	6	3.4	8	29	19
"1783"	16846	1	129	2001	2	12	5	6	3.8	8	28	17
"1784"	17776	1	129	2002	2	12	5	6	3.8	8	26	16
"1785"	17777	1	129	2002	2	12	5	6	3.4	8	29	19
"1786"	17778	1	129	2002	2	12	5	6	3.8	8	27	17
"1787"	18731	1	129	2003	2	12	5	6	3.4	8	29	19
"1788"	18732	1	129	2003	2	12	5	6	3.8	8	27	17
"1789"	19835	1	129	2004	2	12	5	6	3.4	8	29	19
"1790"	19836	1	129	2004	2	12	5	6	3.8	8	28	18
"1791"	19837	1	129	2004	2	12	5	6	3.8	6	26	16
"1792"	20958	1	129	2005	2	12	5	6	3.4	8	29	19
"1793"	20959	1	129	2005	2	12	5	6	3.8	6	26	17
"1794"	20960	1	129	2005	2	12	5	6	3.8	8	27	18
"1795"	22037	1	129	2006	2	12	5	6	3.9	8	25	17
"1796"	22038	1	129	2006	2	12	5	8	5.3	6	26	16
"1797"	22617	1	129	2006	2	12	5	6	3.5	4	28	18
"1798"	29241	1	129	2006	2	12	5	6	3.9	8	23	17
"1799"	23287	1	129	2007	2	12	5	6	3.5	8	28	18
"1800"	23288	1	129	2007	2	12	5	6	3.9	8	26	18
"1801"	23289	1	129	2007	2	12	5	8	5.3	6	24	16
"1802"	23434	1	129	2007	2	12	5	6	3.5	4	28	18
